 Better Sex for $2.99 until 08/26/2002 !!!!,spam
 ADV: Lowest life insurance rates available!                                                   hsdpr,spam
 Life Insurance Quotes Without the Hassle...            JHIWNS,spam
 Get out of debt quick!                                        4179uKlj5-057SXua1524UHkC5-900-28,spam
 Market Internet Access - No Investment Needed ,spam
 Re: Instant Quote,spam
 Cheap Fags,spam
 zzzz Is Your web Site Making Money! 2:18:15 PM 8/25/2002,spam
 Market Internet Access - No Investment Needed ,spam
 re: domain registration savings,spam
 8 Free Movie Tickets for doing a 2 Minute survey! Any Movie Any Theater!,spam
 Fw: PROTECT YOUR COMPUTERYOU NEED SYSTEMWORKS!DGYWAOG,spam
 Save now                     ,spam
 Fw: Re: Account For Cum Shots To: zzzz@spamassassin.taint.org OfferID: qxjx,spam
 $250000 for only $6.50 per month.                    qkdjtqsscr,spam
 WebDesignHQ Newsletter,spam
 future business ÊÓËÃÑº¤Ø³!,spam
 [ILUG] Discount Fags,spam
 Re: Adult Classifieds,spam
 Low Price Smokes,spam
 Low Price Tobacco,spam
 REQUEST FOR MUTUALLY BENEFITTING ENDEAVOUR.,spam
 ** You're -Approved-!,spam
 Discount Smokes,spam
 Impaired Risk Case of the Month,spam
 [ILUG] ilugBigger Fuller Breasts Naturally In Just Weeks,spam
 investment,spam
 Low Cost Easy to Use Conferencing,spam
 Immediate Reply Needed,spam
 ADV: Internet marketing & communications; earn $100k/year... uleio,spam
 I'm ready to bare for you!,spam
 BIZ .INFO .COM for only $14.95,spam
 [scoop] CEVIRI YAZILIMLARI,spam
 Email Marketing,spam
 More cash for the business you already write - IMMEDIATELY,spam
 shop your loan to lenders for the best rate        OTQ,spam
 Re: Want to go on a date?,spam
 Want to play poker with other people online.,spam
 Incredible Pictures!!!!!!!!,spam
 A must have for "Gadget" lovers 7134-4,spam
 Hosting from ?6.50 per month,spam
 zzzzIncrease your breast size. 100% safe!,spam
 Get the Child Support You Deserve                      10.124,spam
 zzzzAll New! Breast Enhancement,spam
 Re: Your VIP Pass,spam
 Take your Marketing to the Next Level,spam
 MSNBC: Rates Hit 35 year Low 4.75% ...12304,spam
 ADV: Extended Auto Warranties Here                                                   dhzbj,spam
 MULTIPLY YOUR CUSTOMER BASE!,spam
 One Sale - Three Commission Streams,spam
 Plans for cable,spam
 60 minute free porn movie,spam
 ADV: Lowest Rates Available on Term Life - Free Quote                                                   ihsxq,spam
 - Custom Websites for $399 Complete! (1709D@5),spam
 link to my webcam you wanted ,spam
 ADV: Professional Teeth Whitening At Home!                                                   ovcnd,spam
 Best news yet,spam
 Free Merchant Account Information                XAXFT,spam
 FBI & IRS seized goods at 99% off! Police Auctions!,spam
 HELP WANTED.  WORK FROM HOME REPS.,spam
 [scoop] Haberdar olun,spam
 [ILUG] BANK ERROR IN YOUR FAVOR,spam
 Online Doctors will fill your Viagra Prescription Now!!!                QEEB,spam
 Let me know what you think!32482,spam
 Join the Web's Hottest & Fastest Growing Community                     11.70,spam
 DON'T LET A COMPUTER VIRUS RUIN YOUR DAY!          12879,spam
 WWW Form Submission,spam
 Incredible Pictures!!!!!!!!,spam
 Guaranteed to lose 10-12 lbs in 30 days with Slim Patch                    10.24,spam
 Mothers you want to fuck,spam
 Memory loss?,spam
 zzzzAll New! Breast Enhancement,spam
 CAREER OPPORTUNITY.  WORK FROM HOME,spam
 ADV: Promote Your Website!,spam
 Congratualtions zzzz8969 ! !!,spam
 MSNBC: Rates Hit 18 year Low 4.75% ...28940,spam
 Get your own fountain of youth! HGH human growth hormone from 21st Century!17441,spam
 Save $30k even if you've refi'd           1090,spam
 Chicago Meeting Site,spam
 online catalog of articles adult toys 2009vjtt6-179dML-15,spam
 ,spam
 The Best Critical Illness Policy on the Market,spam
 Teach and Grow Rich,spam
 Find Peace Harmony Tranquility And Happiness Right Now!,spam
 [ILUG-Social] my webcam is on babe!,spam
 Iraq Today Daily News - FREE Trial,spam
 Re: Here is your Free Access,spam
 Toners and inkjet cartridges for less....               NOAZ,spam
 WORK FROM HOME.  WE ARE HIRING,spam
 I just put my webcam on 4u hunnie=),spam
 Hey rates are low. What are you waiting for?,spam
 Huge natural tits,spam
 Your Shipment Status,spam
 New easy to use web conferencing software,spam
 Sometimes Less is More...,spam
 Play a Hilarious Phone Prank,spam
 Everybody Gets Paid - No Recruiting Needed,spam
 [ILUG-Social] Everybody Gets Paid - No Recruiting Needed,spam
 Get your OWN piece of history.,spam
 [ILUG] IMPORTANT.,spam
 Attn: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!              VOJTGT,spam
 YOUR ANTICIPATED ASSISTANT IS REQUIRED.,spam
 Play a Hilarious Phone Prank,spam
 (_) Increase Your Sales!!!!,spam
 FREE HGH - Look 10 Years Younger in 3 Weeks!!!     HMUPRZD,spam
 Hi  Low price  inkjet cartridges bvax,spam
 Internet News Feeds for Executives dfvht,spam
 Congratulations on Your 6 New Signups,spam
 FORTUNE 500 COMPANY HIRING AT HOME REPS.,spam
 Tell these cam sluts what to do,spam
 Make your prints beautiful & SAVE BIG!                 OYDQH,spam
 ---> Undervalued Company,spam
 Look What Sandy is Doing in her DORM!!,spam
 Attn: How about being a few pounds lighter?OLIBYKN,spam
 ADV: Interest rates slashed! Don't wait!                                                   xoxun,spam
 ADV: Lowest life insurance rates available!                                                   pzcby,spam
 Attn: NORTON SYSTEMWORKS 2002 BLOWOUT!                 QHZHC,spam
 zzzzYour HGH Request!,spam
 Wanna see me get fisted?,spam
 Up to $1500.00 Part time                         22311,spam
 Herbal Viagra 30 day trial....                CRUA,spam
 Fw: NORTON SYSTEMWORKS 2002 FINAL CLEARANCE SALE!           DJHL,spam
 ADV: Extended Auto Warranties Here                                                   aanfh,spam
 Get the money you need while mortgage rates are down.,spam
 Hottest babes!                                                       4139YAEk3--9,spam
 How many "inches" do you need to satisfy a woman in bed?,spam
 A better investment than the stock market.,spam
 Attn: NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99!                  Y,spam
 Teach and Grow Rich,spam
 UK's Leading PC Specialist,spam
 The TBA Doctor Walks the Walk on Diabetes,spam
 How would you like to create your own DVD library? 4863d-5,spam
 Take Advantage of Viral Marketing,spam
 FW: Washington wire,spam
 Approved Online Internet Buy Viagra              SJHFL,spam
 taint.org,spam
 New Insurance Product - No Competition,spam
 [ILUG] STOP THE MLM INSANITY,spam
 Testing a system please delete,spam
 !GorgeousCustom Websites - $399 Complete! (4156cumG9-855YQKc5@17),spam
 Fw: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!        11058,spam
 FW: Make Money Fast And Legal! As Seen on TV! 65000$+,spam
 ** You're approved. **,spam
 Fw: VIRUS PROTECTION IS A MUST YOU NEED SYSTEMWORKS! CPTJ,spam
 ADV:  Harvest lots of E-mail addresses quickly !,spam
 take advantage of this offer                24344,spam
 you can watch me,spam
 Place Your LTC Declines with Us,spam
 you can watch me,spam
 CyberAge Dating - Invitation from Jenny,spam
 Re: You want sex? 7099ocYT9-261UccU3485gGCz0-11-27,spam
 Welcome to the concept of RESIDUAL Income!,spam
 URGENT BUSINESS ASSISTANCE.,spam
 Z-app the Competition with Roster,spam
 $14.95 per year for .COM .BIZ and .INFO extensions,spam
 eBay Be Debt Free by 2003!                      8119,spam
 <---- FREAK ME ---->,spam
 Please help Home Entertainment Companies with Survey - Win a DVR!,spam
 We Dare You to Find a Better Annuity,spam
 Interest Rates at Forty Yr. Lows,spam
 Business Proposal.,spam
 Over $100000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM,spam
 Seeking Your Partnership,spam
 Customized Warez CDs,spam
 [ILUG] assistance needed,spam
 A marketplace where lenders compete for your business LFHLXHU,spam
 !GorgeousCustom Websites - $349 Complete! (9009zRlD0-486vNhZ47@18),spam
 Outstanding Opportunities for "Premier Producers",spam
 URGENT ASSISTANCE(CONFIDENTIAL),spam
 Advance Your Career and Find a Great Job!,spam
 EIN News - FREE Trial,spam
 [ILUG-Social] URGENT ASSISTANT NEEDED,spam
 [ILUG-Social] please kindly get back to me,spam
 FriendSearch and zzzzason.org Partnership,spam
 Attn:Targeted email addresses,spam
 Please help Home Entertainment Companies with Survey - Win a DVR!,spam
 Behind Every Elite Producer...,spam
 FW: SHORT TERM BUY RECOMMENDATION,spam
 [ILUG] please kindly get back to me,spam
 [ILUG] From the desk of : George Osawa,spam
 International calls for only 33 cents per minute with no subscription,spam
 Industry Forum #136,spam
 We Buy Renewal Commissions,spam
 NEW TECHNOLOGY - DIGITAL VIDEO RECORDER (Smart IP Technology),spam
 Half Price Cigarettes and Tobacco,spam
 don't proscrastinate...it's only $14.95 per year,spam
 Half Price Cigarettes and Tobacco,spam
 [ILUG] ¯Â°Ó·~¿ì¤½«Ç¥X¯²,spam
 [WM] GREEN CARD CEKÝLÝSÝ  KACIRMAYIN,spam
 LIE`S MIS-INFORMATION and FRAUD,spam
 EnenKio truth (Answers),spam
 Death of the Monarch of the Kingdom of EnenKio ,spam
 Issuance of Gold Stamps ,spam
 Make Huge Profits on eBay                          951,spam
 I NEED AN URGENT CAPABLE ASSISTANCE.TEL:+225 05775748,spam
 The "Business-Owner Friendly" Pension Plan,spam
 Let us find the right mortgage lender for you      AFPE,spam
 Wall Street's dirty little secret ...,spam
 Re: SYSTEMWORKS CLEARANCE SALE_LIMITED QUANTITIES_ONLY $29.99 TJ,spam
 =?big5?Q?=A4=A3=AC=DD=B7|=AB=E1=AE=AC?=,spam
 --> DIRECT MARKETING WILL INCREASE SALES           23875,spam
 What Warren Buffett won't tell ya ...,spam
 Earn $139000 a year as a DAY TRADER!,spam
 NEU IM HANDEL! K1-Ausgabe Nr.66,spam
 Newsletter Coach'Invest - Septembre 2002,spam
 Newsletter Coach'Invest - Septembre 2002,spam
 11th Convergence India 2003 exhibition & conference,spam
 Wir suchen Erotikdarsteller!,spam
 Get the Computer Skills you need - Free,spam
 Get the Computer Skills you need - Free,spam
 =?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,spam
 iiu.taint.org,spam
 Term Insurance Is Out,spam
 MSNBC: Rates Hit 35 year Low 4.75% ...12021,spam
 [ILUG-Social] urgent assistance,spam
 [WM] CEVIRI YAZILIMLARI,spam
 Are you LOSING? The answer would amaze you!,spam
 [ILUG] Seeking Your Partnership,spam
 Custom Warez CDs,spam
 CIGARETTES WHOLESALE!       HYWWZZLZD,spam
 Pru Life's UL Portfolio Rocks,spam
 Paperless Publishing is Here and Now,spam
 re:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 0989sqJ-7,spam
 Did I give you the money yet?          DLRA,spam
 [ILUG] Do NOT Drop your Life Insurance,spam
 [SAtalk] **urgent assistance**,spam
 **urgent assistance**,spam
 [ILUG] Want to play poker with other people online.,spam
 University Diplomas,spam
 Re: This Weekend,spam
 Your Gateway to Wealth,spam
 .Message report from your contact page....//ytu855 rkq,spam
 Re:[1]Save over $70 on this exquisite software suite. 32004,spam
 Membership Renewal,spam
 Looking for property in SPAIN?,spam
 Grow Up And Be A Man!  abm,spam
 Powerball Results Saturday September 14 2002 Estimated Jackpot $100 Million,spam
 Invite: Content Management Summit Oct. 10th New York City,spam
 The TBA Doctor Walks the Walk on Diabetes,spam
 [ILUG] re: popular .BIZ and .COM extensions for only $14.95,spam
 =?big5?Q?=A7A=B7=C7=B3=C6=A6n=A4F=B6=DC=3F?=,spam
 Poker for money againts real players,spam
 Information for you,spam
 Best product for 2002,spam
 Best product for 2002,spam
 6.50% Annuity w/4.05% Lifetime Bailout,spam
 Never pay for porn again YOUR FREE PAYSITE is here! 6277zwyL0-111bAgY1254IhZJ0-37-27,spam
 eBay PowerSeller Secrets                         6826,spam
 [ILUG-Social] Best Replica Goods - Best Prices,spam
 Have tax problems?,spam
 Go get em gadgets of 2002 4497VLNz2--9,spam
 Pics for you,spam
 [ILUG] Best Replica Goods - Best Prices,spam
 Low cost quality conference calls,spam
 =?big5?Q?=A7K=B6O=B5L=AD=AD=A6=B8=A5=F4=A5=B4=A4=A4=B4=E4=AA=F8=B3~=B9q=B8=DC?=,spam
 http://www.efi.ie/,spam
 The Flight to Safety is Upon Us,spam
 WARNING: Your computer may contain a virus!,spam
 =?big5?Q?re:=A7=DA=AA=BE=B9D=A7A=BB=DD=ADn=A7=F3=A6h=BE=F7=B7|=A4@=B0_=A8=D3=A7a!?=,spam
 [ILUG] MICHAEL ! ilug,spam
 [WM] özür dileriz,spam
 NEED TO FIND SOMETHING?,spam
 Funds Investment,spam
 3 Cd Package: 300 Million Email Addresses + 1.5 Mil Fax Numbers $99.95,spam
 Special Affiliate Offers from Amazon.Com!,spam
 SPS se odrekao Slobodana Milosevica,spam
 Free Excerpt;  Baby Makers Loser Choosers & Welfare Abusers...Images of My America!,spam
 =?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,spam
 Ou Wei LightingNights Will Be Lightening!,spam
 =?GBK?B?U3VuZnJvbSBsaWdodGluZyDE+rXEwvrS4srHztLDx9e3x/O1xMS/seo=?=,spam
 =?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,spam
 =?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,spam
 =?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,spam
 =?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,spam
 =?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,spam
 SPS se odrekao Slobodana Milosevica,spam
 =?Big5?B?rEKq96SjrE5+fqdPtsykRn5+?=,spam
 Sexabenteuer gefällig?,spam
 -> IN THE NEWS TODAY <----,spam
 One of a kind Money maker! Try it for free!,spam
 One of a kind Money maker! Try it for free!,spam
 One of a kind Money maker! Try it for free!,spam
 One of a kind Money maker! Try it for free!,spam
 Yeni sürümde,spam
 Still looking for a house?,spam
 =?big5?Q?re:=B7Q=ADn=ADP=B4I=A7A=C1=D9=ADn=B5=A5=A6h=A4[?=,spam
 fwd:  NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 7126kyiK0-697yFCQ4277rqZm-24,spam
 Teach and Grow Rich,spam
 May I have a moment of your Time PLEASE,spam
 [ILUG] Here is the information you requested,spam
 zzzzHello,spam
 Friend Copy ANY DVD or Playstation Game with this software......,spam
 Best Long Distance On the Net - 3.9 Cents With No Monthly Fees,spam
 [ILUG] ASSISTANCE,spam
 Don't get caught by rising interest rates.,spam
 New Stock Pick: BBAN - Last Pick UP 309%.......................................... gsg,spam
 Membership Status Notification,spam
 you don't satisfy me               FGTPRIL,spam
 fwd:  NORTON SYSTEMWORKS CLEARANCE SALE!,spam
 The Best Just Got Better,spam
 Get on the Bus.. gbvzzzz,spam
 Re: zzzz@spamassassin.taint.org,spam
 Introducing HGH: The Most Powerful Anti-Obesity Drug Ever,spam
 Re: Super CHARGE your desktop or laptop today!     17639,spam
 FREE WebBook Publishing Software - Download NOW!,spam
 [ILUG-Social] Poker for money againts real players,spam
 [ILUG-Social] HELLO,spam
 English Well for you?,spam
 [ILUG] HELLO,spam
 [ILUG] AWARD NOTIFICATION,spam
 Last time you spent $25 did u make $100000s? Well this time you will. wju,spam
 Introducing Chase Platinum for Students with a 0% Introductory APR,spam
 FriendInstantly Copy ANY DVD or Playstation Game with this software......,spam
 Impaired Risk Case of the Month,spam
 A revolution in the PC world has arrived.          RSIRTR,spam
 fwd:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99,spam
 Toners and inkjet cartridges for less....          BSJMCOIK,spam
 Expand Your business with our Money!,spam
 ADV: Extended Auto Warranties Here hvgxs,spam
 Never pay eBay listing fees again!,spam
 PROTECT YOUR INFORMATION AND YOUR COMPUTER,spam
 found a secret link   ADV,spam
 Slim Factors - A totally new approach to weight loss,spam
 Hgh: safe and effective release of your own growth hormone!30543,spam
 [ILUG] Re: This is NO JOKE! Speed up your CPU for under $30!,spam
 Fwd: Norton makes the BEST software available now ONLY $29.99! 32053,spam
 [ILUG-Social] Claim Your $25 Kmart Gift Card,spam
 Unleash your PC's Multimedia POWER at 70% off retail!,spam
 Definitely the answer many have been waiting for!!,spam
 Re:[1]Save over $70 on this exquisite software suite. FTS,spam
 Shipment Status,spam
 5% Guaranteed for Eight Years,spam
 zzzz do we have your money?,spam
 FORTUNE 500 WORK AT HOME REPS NEEDED!,spam
 Email marketing info,spam
 Collect Your Money! Time:1:30:33 AM,spam
 Funds Investment,spam
 Funds Investment,spam
 Lease Deal,spam
 [ILUG-Social] Lose 22.5lbs in 3 weeks!,spam
 FREE Health Insurance Quotes,spam
 .. kennst mich noch ? nehrb,spam
 Adv: Mortgage Quotes Fast Online No Cost,spam
 Re: Ink Prices Got You Down?              11956,spam
 =?GB2312?B?NTDUqrvxtcPSu9LazuXHp83yRU1BSUy12Na3tcS7+rvh?=,spam
 You have been hand selected... Free Info!,spam
 One Sale - Three Commission Streams,spam
 [ILUG] Garden Ornaments | mvcmv,spam
 This one will make you money  9/20/02 11:34:52 PM,spam
 Re: PROTECT YOUR COMPUTERYOU NEED SYSTEMWORKS!    COXR,spam
 private,spam
 Not too old to put out!                   26792,spam
 Re: What a night!,spam
 Re: girls,spam
 [WM] greencard 2004 çekiliþini kaçýrmayýn,spam
 zzzz do we have your money?,spam
 If You Dont... Your Competition Will!              7377,spam
 [ILUG-Social] Low Price Tobacco,spam
 [ILUG] $4000/Month with your PC ! NO SPAM ! PLEASE READ !,spam
 Remeber me?,spam
 YOUR ACCOUNT HAS BEEN CLOSED!,spam
 Welcome to OfferClub!,spam
 Work at Home - $5000 a month,spam
 Guaranteed Best Mortgage Rate,spam
 Adv: Mortgage Quotes Fast Online No Cost,spam
 Have you planned for your family's future?         ZBM,spam
 Too Busy Earning A Living To Make Any Money,spam
 new extensions now only $14.95,spam
 First Time Generic V*agra under $3 per 50mg,spam
 [ILUG] Earn 100.000$ in one year working at home,spam
 Earn 100.000$ in one year working at home,spam
 Guaranteed Best Mortgage Rate,spam
 [scoop] ....It is not my fault. .- vwiid,spam
 You can gain from lowest interest rates in 30 years,spam
 Your eBay account is about to expire!,spam
 HOME REPS WANTED-FORTUNE 500 COMP HIRING,spam
 Garden Ornaments | ppu,spam
 Save $100's maybe $1000's with No Lender's Fees. Click here!,spam
 ADV: Extended Auto Warranties Here iubrq,spam
 ANTICAIPTING TO HEARING FROM YOU SOON.,spam
 *Do Your Butt Hips And Thighs Embarrass You?*,spam
 Mortgage Rates Are Down.                    ptjti,spam
 Dont waste your TIME!!! Why?,spam
 Are you ready for 10/5/2002?,spam
 Join & Get 4 DVDs for 49¢ ea. (+shipping & processing)! Details Inside...,spam
 Lenders WILL COMPETE for your mortgage             IVX,spam
 $250000... as low as $6.50 per month.             edahx,spam
 NORTON SYSTEMWORKS 2002 CLEARANCE SALE! 6801wbRq4-940mJbj463-19,spam
 Vacation TimeHouse need workBehind in Bills? Refinance while rates are low,spam
 [ILUG-Social] Need a Credit Card?,spam
 Boost Your Cell Signal ...10782,spam
 New Version 7: Uncover the TRUTH about ANYONE!,spam
 [ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,spam
 Tired of paying big bucks for cable,spam
 Congratulations on Your 6 New Signups,spam
 Get a FREE Bottle of Wine & Tasting Kit,spam
 Get $100 Free - Beat the House at Royal Vegas!,spam
 **** American Millionaire Reveals His Secret Source of Wealth On The Internet!!!,spam
 Make $500 - $2500/Week on Ebay                     3352,spam
 [ILUG-Social] re: how to register one of the new domain extensions,spam
 FREE TRIAL - Last Stock pick UP 309%................................................. cqhcp,spam
 Financial Power You Can Depend On,spam
 FW: FOCUS ON VALUE,spam
 I was so scared... my very first DP,spam
 are you in the mood             XGHTMTGGC,spam
 FORTUNE 500 WORK AT HOME REPS NEEDED!,spam
 Holidays are coming?,spam
 [ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,spam
 Tell Me Where to Send Your Health Card,spam
 Account zzzz@spamassassin.taint.org,spam
 Act Now - Reach Hundreds of Prospects,spam
 ADV: Extended Auto Warranties Here vfafu,spam
 BUSINESS PARTNERSHIP(URGENT/CONFIDENTIAL),spam
 Partnership.,spam
 Printer Cartridges as low as $1.21 each!,spam
 We Build The Internet.  WebXperts.com  (Design / Programming / Consultation),spam
 ADV: Are you protected? Free Life Insurance quote oefik,spam
 Private Label Reseller Hosting  -  Expires 9/30/2002,spam
 The best possible mortgage,spam
 Adult: Free Access,spam
 Got plans tonight?,spam
 Congratulations! You Get a Free Handheld Organizer!,spam
 Commissions Too High to Publish,spam
 The Government Grants You $25000!,spam
 Free Shipping on all orders at Blair.com,spam
 Attn: PROTECT YOURSELF AGAINST HARMFUL VIRUSES! SONLSNAIK,spam
 Never pay for the goodz again (8SimUgQ),spam
 [ILUG] WE NEED YOUR ASSISTANCE TO INVEST IN YOUR COUNTRY,spam
 =?GB2312?B?0rvN+KGwu92hsczsz8KjrNK71bnM7M/C1qotLS0tMjAwM8TqNNTCMcjVLS00?=,spam
 $14.95 per year domain names,spam
 MAKE MONEY GIVING AWAY FREE STUFF!,spam
 FWD:Direct marketing is working                16889,spam
 See your Company sales sky rocket.                 4611,spam
 Hit the Road with CNA,spam
 $10 a hour for watching e-mmercials! No joke!,spam
 Make a Fortune On eBay                         24772,spam
 Faeries,spam
 [ILUG-Social] prirodu requiremus social sample,spam
 Finally! Sexy DVDs for FREE. Christmas is Great! NMV,spam
 Today's Special: Amazing Penetrations No. 17 29264,spam
 GOV'T GUARANTEED HOME BUSINESS,spam
 [ILUG] MANUEL OKO,spam
 [ILUG] please kindly get back to me,spam
 hurry,spam
 Do you need a second MORTGAGE?                   22956,spam
 ,spam
 Earn Your Fortune on eBay!,spam
 HK Email marking !,spam
 Re: New Sequences Window,easy_ham
 [zzzzteana] RE: Alexander,easy_ham
 [zzzzteana] Moscow bomber,easy_ham
 [IRR] Klez: The Virus That  Won't Die,easy_ham
 Re: [zzzzteana] Nothing like mama used to make,easy_ham
 Re: [zzzzteana] Nothing like mama used to make,easy_ham
 [zzzzteana] Playboy wants to go out with a bang,easy_ham
 Re: [zzzzteana] Nothing like mama used to make,easy_ham
 [zzzzteana] Meaningful sentences,easy_ham
 [SAtalk] SA CGI Configurator Scripts,easy_ham
 [SAdev] Interesting approach to Spam handling..,easy_ham
 Re: [SAdev] Live Rule Updates after Release ???,easy_ham
 [ILUG] Re: Problems with RAID1 on cobalt raq3,easy_ham
 Re: New Sequences Window,easy_ham
 The case for spam,easy_ham
 [IIU] Eircom aDSL Nat'ing,easy_ham
 [zzzzteana] Re: Australian Catholic Kiddie Perv Steps Aside,easy_ham
 RE: [ILUG] Sun Solaris..,easy_ham
 [zzzzteana] Which Muppet Are You?,easy_ham
 [ILUG] Sun Solaris..,easy_ham
 Re: [zzzzteana] Which Muppet Are You?,easy_ham
 Re: [ILUG] Sun Solaris..,easy_ham
 Re: [ILUG] Sun Solaris..,easy_ham
 Re: [zzzzteana] Which Muppet Are You?,easy_ham
 Re: [ILUG] Sun Solaris..,easy_ham
 RE: The Curse of India's Socialism,easy_ham
 [ILUG] Newbie seeks advice - Suse 7.2,easy_ham
 Re: lifegem,easy_ham
 Re: lifegem,easy_ham
 Re: [ILUG] Formatting a windows partition from Linux,easy_ham
 public mailing list sign up package,easy_ham
 Entrepreneurs,easy_ham
 Re: hauns_froehlingsdorf@infinetivity.com,easy_ham
 [ILUG] Re: Sun Solaris,easy_ham
 Re: Encryption approach to secure web applications,easy_ham
 Re: [ILUG] Re: Sun Solaris,easy_ham
 Re: Entrepreneurs,easy_ham
 RE: [ILUG] Newbie seeks advice - Suse 7.2,easy_ham
 [ILUG] Newbie seeks advice - Suse 7.2,easy_ham
 Re: [IIU] Eircom aDSL Nat'ing,easy_ham
 Re: Entrepreneurs,easy_ham
 Re: The case for spam,easy_ham
 Re: Entrepreneurs,easy_ham
 Re: [ILUG] Newbie seeks advice - Suse 7.2,easy_ham
 Re: Entrepreneurs,easy_ham
 Re: Entrepreneurs,easy_ham
 FYI - gone this weekend,easy_ham
 Re: [ILUG] eircoms adsl modems,easy_ham
 Re: Internet saturation (but not in Iceland),easy_ham
 Re: Computational Recreations,easy_ham
 Re: [SAtalk] O.T. Habeus -- Why?,easy_ham
 [ILUG] Looking for a file / directory in zip file,easy_ham
 Re: [ILUG] Looking for a file / directory in zip file,easy_ham
 [ILUG] Re: serial console...not quite working,easy_ham
 Re: [ILUG] eircoms adsl modems,easy_ham
 people we know on the web,easy_ham
 [zzzzteana] Fw: [nessie] New Nessie Pics,easy_ham
 [IIU] Viruses and Bounced Mail,easy_ham
 [scoop] Scoop MS Word .doc file into something that plucker or other Palm app can display?,easy_ham
